ID	CHR	MAPINFO	u.h	delta.h	sd.h	cv.h	p.h	u.c	delta.c	sd.c	cv.c	p.c	q.h	q.c	Class	nearest.gene	dis	X1	X2	X3	X4	X5	X6
cg16783744	chr8	105478855	0.467721457718768	0.34051265154963	0.110106982600089	0.235411441538554	1.09351310469865e-19	0.477043274311708	0.349834468142571	0.153362216458126	0.321484914926012	1.21589005142368e-17	1.88035537081088e-16	1.81041914743278e-15	Hot	-;ENSG00000147650;LRP12;protein_coding	22604	0.120581001416752	0.00781928901569136	ENSG00000147650	0.259605048954802	4.68538545018637e-32	4.68538545018637e-32
cg16823083	chr1	3567412	0.511913318190279	0.364613914005772	0.121116357885762	0.236595442200907	1.86167385835398e-19	0.5839253382768	0.436625934092294	0.150588354522996	0.257889741464879	1.74460311594321e-18	1.88035537081088e-16	6.46981491681691e-16	Hot	+;ENSG00000078900;TP73;protein_coding	1668	0.129372544499876	0.00430494424320334	ENSG00000078900	0.19414688409713	8.50939159880243e-08	8.50939159880243e-08
cg16919569	chr4	174452835	0.616017291142051	0.347231143378738	0.0931688984544442	0.151243966353146	1.74219958032941e-19	0.689442560451745	0.420656412688433	0.106146947641191	0.153960538165268	3.69518321265293e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000164107;HAND2;protein_coding	6715	-0.107846546696838	0.0173908219142415	ENSG00000164107	-0.0225502309048498	3.79621938577295e-36	3.79621938577295e-36
cg16956686	chr7	4304779	0.641202803100937	0.303835383191718	0.100601256232311	0.156894598317085	5.11394128085259e-19	0.70537897473876	0.368011554829541	0.123941524207292	0.175709127498723	1.83476076960569e-18	1.93292001310286e-16	6.58825497927359e-16	Constitutive	+;ENSG00000164916;FOXK1;protein_coding	417148	0.0287791605544592	0.526636647751308	ENSG00000164916	0.0879877699663979	8.76105007278257e-36	8.76105007278257e-36
cg16966315	chr7	149112318	0.454556550645494	0.339346126627519	0.114382659690546	0.251635708534211	5.35134860108161e-20	0.558332238469155	0.44312181445118	0.122929750635389	0.220173119453821	1.12415851831826e-19	1.88035537081088e-16	4.46906785933953e-16	Cold	-;ENSG00000196453;ZNF777;protein_coding	16136	0.3101658260503	3.48722385947434e-12	ENSG00000196453	0.0967914453887479	2.00089181914065e-36	2.00089181914065e-36
cg17061156	chr4	184941494	0.803432071933084	0.335061620187772	0.0988178815253205	0.122994693611821	5.95752144105098e-19	0.787881177158815	0.319510725413503	0.153619292273046	0.194977741221098	1.5522527579314e-15	1.99290105090127e-16	6.54452830072493e-14	Constitutive	-;ENSG00000164303;ENPP6;protein_coding	68365	-0.127580172257282	0.00484996675534552	ENSG00000164303	-1.22965537763639	1.29327413423553e-34	1.29327413423553e-34
cg17115419	chr10	5593926	0.439218341087266	-0.300827920202984	0.105426202796322	0.240031421582587	1.94578485132358e-19	0.419871680552775	-0.320174580737475	0.158994680291996	0.378674456164023	1.3837506586996e-15	1.88035537081088e-16	5.97075067695673e-14	Hot	+;ENSG00000178363;CALML3;protein_coding	27002	-0.240656094045738	7.83737522282443e-08	ENSG00000178363	3.27109523400837	1.40737345364544e-21	1.40737345364544e-21
cg17438030	chr5	72526379	0.562017067208177	0.335666851418365	0.102487219244278	0.182356062162639	9.35734770140113e-20	0.64499471577282	0.418644499983007	0.119921433781531	0.185926226756514	3.69518321265293e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000164325;TMEM174;protein_coding	57359	-0.0106574961540141	0.814712888021994	ENSG00000164325	-0.571813613478973	1.29572690982674e-81	1.29572690982674e-81
cg17485838	chr7	27138712	0.65904061299681	0.301464666582498	0.136047029045847	0.206431935093059	2.68529539976255e-17	0.63205914308946	0.274483196675147	0.19782620866573	0.312986863379224	2.35720037741806e-11	1.58266595611154e-15	2.74363632150606e-10	Hot	-;ENSG00000105996;HOXA2;protein_coding	1261	-0.313848073325059	1.88098466381211e-12	ENSG00000105996	-0.566497672766851	1.45854202415034e-09	1.45854202415034e-09
cg17514558	chr5	140621375	0.578360575416418	0.326175495859543	0.132815936186295	0.229642098427383	2.47896679122726e-18	0.638357569773275	0.3861724902164	0.165283467946199	0.258919884046966	3.22967753387855e-17	3.4032304407883e-16	3.41291951028711e-15	Hot	+;ENSG00000113248;PCDHB15;protein_coding	3588	-0.239446168015076	1.00205064915235e-07	ENSG00000113248	-0.405424062454169	0.00902310913203571	0.00902310913203571
cg17555373	chr13	53775108	0.534135682378468	0.310855834311781	0.0689978850741309	0.129176700509669	7.32087766526413e-20	0.576616845922975	0.353336997856288	0.0950377244928224	0.164819542066445	1.46217070290354e-18	1.88035537081088e-16	6.00118797352841e-16	Constitutive	+;ENSG00000102837;OLFM4;protein_coding	172160	-0.10106004458802	0.0258885651353088	ENSG00000102837	2.38684086342919	1.12884765753258e-18	1.12884765753258e-18
cg17884327	chr3	197840760	0.625201423758316	0.309617290257973	0.155046150861211	0.247993918390606	7.32912743571826e-16	0.675892438844558	0.360308305344214	0.204231499399826	0.302165681493583	1.45531929231983e-13	2.10806888731137e-14	3.00647316666311e-12	Hot	+;ENSG00000185621;LMLN;protein_coding	153689	0.202607073722042	7.04675222027487e-06	ENSG00000185621	0.314065150194761	2.72915650754475e-33	2.72915650754475e-33
cg17941572	chr1	63784454	0.586250513011485	0.355204681214485	0.106402059497682	0.18149589149374	4.57328549073873e-20	0.689966170586575	0.458920338789575	0.107892503469346	0.156373613763731	1.12415851831826e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000187140;FOXD3;protein_coding	3784	0.25209033661449	1.75696623583904e-08	ENSG00000187140	3.96661440656654	3.89555920503544e-24	3.89555920503544e-24
cg17966560	chr1	156357871	0.620322238143338	0.410089863551713	0.121746864104398	0.196263903852284	2.6494246212529e-19	0.697149711366817	0.486917336775192	0.136938055449812	0.196425607322327	1.42569730520508e-18	1.88035537081088e-16	5.9690148328335e-16	Constitutive	+;ENSG00000132677;RHBG;protein_coding	18868	0.26423038787342	3.30824991284904e-09	ENSG00000132677	4.31571853562364	1.38934490221404e-13	1.38934490221404e-13
cg18077971	chr2	223164867	0.601210053930772	0.418294663993122	0.14260819115007	0.237201940016943	1.98923756925876e-19	0.677984577417461	0.495069187479811	0.161130232844394	0.237660616791848	7.18640754596428e-19	1.88035537081088e-16	4.89894062769767e-16	Constitutive	-;ENSG00000288658;RP11-384O8.2;protein_coding	17094	NA	NA	ENSG00000288658	NA	NA	NA
cg18103859	chr14	61110002	0.551308794716122	0.338322884510529	0.158373691388052	0.287268574174662	1.04901074201623e-17	0.6937013709309	0.480715460725306	0.152580452510174	0.219951205091928	4.408522908846e-18	8.3228453432824e-16	1.00290730953021e-15	Cold	-;ENSG00000126778;SIX1;protein_coding	137	0.445566398761852	0	ENSG00000126778	1.46223947023811	2.68748987120782e-25	2.68748987120782e-25
cg18115040	chr2	176981328	0.532479270262422	0.351795007645784	0.0895049273980072	0.168090914325916	1.02290932197137e-19	0.577725448059324	0.397041185442687	0.127291560639779	0.220332272132676	1.34143367524043e-17	1.88035537081088e-16	1.92917548505484e-15	Constitutive	+;ENSG00000128709;HOXD9;protein_coding	6119	-0.131820181586087	0.00359974061519947	ENSG00000128709	0.210382358297035	0.645973273804833	0.645973273804833
cg18161327	chr13	100627703	0.578202710364629	0.312639796189785	0.136327072077211	0.235777296843247	7.90498184944833e-19	0.67412382684174	0.408560912666896	0.157360493402916	0.2334296565961	2.74248779043103e-18	2.099856898861e-16	7.89392025230425e-16	Constitutive	+;ENSG00000043355;ZIC2;protein_coding	6335	0.226413849150365	4.55463085033395e-07	ENSG00000043355	4.55180923454638	5.56365479791323e-07	5.56365479791323e-07
cg18236877	chr1	10733511	0.876044474089692	0.311161733573973	0.0668074209608708	0.0762603074807259	2.89309656930043e-19	0.88418807770922	0.319305337193501	0.0817621374314705	0.0924714316927934	8.80900842271103e-19	1.88035537081088e-16	5.0933429502789e-16	Constitutive	-;ENSG00000130940;CASZ1;protein_coding	36850	-0.157318484752737	0.000507078801607926	ENSG00000130940	-0.574914735326854	1.27369031567575e-14	1.27369031567575e-14
cg18279094	chr1	63790044	0.618469040671511	0.427755326443123	0.146783615743982	0.237333813160008	7.90498184944833e-19	0.602655320439007	0.41194160621062	0.223804699896819	0.371364347590572	2.99259259991964e-13	2.099856898861e-16	5.64436967516154e-12	Hot	+;ENSG00000187140;FOXD3;protein_coding	1806	0.00828708768780108	0.855406223906566	ENSG00000187140	3.96661440656654	3.84470791364661e-22	3.84470791364661e-22
cg18297437	chr3	147131332	0.474858608763152	0.315633836776434	0.108895505147071	0.229321956341293	6.35995526551236e-19	0.531950620016035	0.372725848029316	0.139010193132554	0.261321611258511	2.48076853639313e-18	2.00186855286045e-16	7.55804300281958e-16	Hot	+;ENSG00000152977;ZIC1;protein_coding	20123	0.045815763398552	0.313475750326772	ENSG00000152977	4.0985797263079	2.75216976877747e-23	2.75216976877747e-23
cg18343437	chr8	142528415	0.476690812243983	0.364513584040199	0.106074879703001	0.222523440725996	5.35134860108161e-20	0.509775381339675	0.397598153135891	0.154310432485093	0.302702794473068	2.93076549175995e-17	1.88035537081088e-16	3.19948631337901e-15	Hot	+;ENSG00000226490;AC138647.1;protein_coding	3677	0.0395444409147939	0.384372146555658	ENSG00000226490	-0.183154530299632	1.88892236486006e-113	1.88892236486006e-113
cg18397073	chr19	42600278	0.761279405940582	0.313806797161051	0.110437394183874	0.145068148858467	1.32906792270257e-18	0.79053682796724	0.343064219187709	0.133873682750871	0.169345282869502	1.18636125207648e-17	2.53685439424189e-16	1.77848663627431e-15	Constitutive	-;ENSG00000028277;POU2F2;protein_coding	10016	0.0242922841270252	0.593056631930881	ENSG00000028277	0.322976788608173	6.5911440561514e-10	6.5911440561514e-10
cg18417954	chr19	55672513	0.52930914811662	0.303938153657036	0.110530837700864	0.208820947255782	6.4999506620846e-19	0.555362107660619	0.329991113201034	0.146397006742285	0.263606401522352	7.33575419842622e-17	2.00186855286045e-16	6.15949859359695e-15	Hot	-;ENSG00000167646;DNAAF3;protein_coding	2484	-0.0397492760088638	0.381781239224732	ENSG00000167646	-0.611590754507424	0.000302957204398032	0.000302957204398032
cg18443359	chr5	134374693	0.408087270320707	0.316036588879632	0.0943010145859905	0.231080510087662	1.3062056532387e-19	0.459235075465872	0.367184394024798	0.129733083649599	0.282498203165321	1.37476764733754e-17	1.88035537081088e-16	1.95651221071772e-15	Hot	-;ENSG00000069011;PITX1;protein_coding	11269	0.244846602213749	5.05530194443754e-08	ENSG00000069011	3.11052478583747	1.66896030385723e-16	1.66896030385723e-16
cg18675097	chr6	28227127	0.695836644943173	0.349431457386892	0.107360791888203	0.154290224104208	6.78913607567726e-19	0.768992086061295	0.422586898505014	0.0946720709422837	0.123111892382645	1.45813951046977e-19	2.02480359925686e-16	4.46906785933953e-16	Constitutive	+;ENSG00000189134;NKAPL;protein_coding	52	-0.595795020362183	5.01936024638253e-48	ENSG00000189134	-1.59255742393107	2.05977164098594e-32	2.05977164098594e-32
cg19047868	chr17	46669485	0.618070314715292	0.30200073357898	0.144041696305285	0.233050662482693	3.588837411067e-17	0.628038825567816	0.311969244431503	0.181429860498216	0.288883191790227	5.77167990578197e-14	1.95840849988186e-15	1.35520536037677e-12	Hot	-;ENSG00000120075;HOXB5;protein_coding	866	-0.161822400877701	0.000346852534716848	ENSG00000120075	-0.170484411010216	1.01073911185532e-23	1.01073911185532e-23
cg19125370	chr6	10390532	0.573277071439291	0.340649489060229	0.111647179666096	0.194752564210864	1.55968929984756e-19	0.63880135063068	0.406173768251617	0.146041539348047	0.228618081667896	2.48076853639313e-18	1.88035537081088e-16	7.55804300281958e-16	Constitutive	-;ENSG00000137203;TFAP2A;protein_coding	2887	0.454584266661858	0	ENSG00000137203	2.8397958598769	1.54979925300671e-12	1.54979925300671e-12
cg19324997	chr2	240169161	0.644183875944899	-0.324160218738258	0.153093653837106	0.237655209256125	1.87574316572541e-18	0.558251522269635	-0.410092572413521	0.200707063998227	0.359528019166396	3.68177910609195e-16	2.98240151317959e-16	2.07134068416805e-14	Hot	-;ENSG00000068024;HDAC4;protein_coding	199297	0.0399492572442889	0.379389376966781	ENSG00000068024	-0.168734169601576	5.48067980657439e-28	5.48067980657439e-28
cg19760241	chr17	35300010	0.613415760636232	0.429549580659607	0.12057550766067	0.196564084912995	7.15909434292085e-20	0.676055007065495	0.49218882708887	0.150947403575636	0.2232768073575	5.24720943230666e-18	1.88035537081088e-16	1.08979339475959e-15	Constitutive	+;ENSG00000273706;LHX1;protein_coding	5928	0.0548275191875426	0.227628539118214	ENSG00000273706	6.44419128195718	1.022161125066e-28	1.022161125066e-28
cg19867917	chr2	3642629	0.679140467166717	0.312066204876811	0.0917572008549297	0.135107838939017	1.91647711586716e-18	0.70632445833768	0.339250196047774	0.116416904974017	0.164820718863398	7.42491744388839e-18	3.01929001151921e-16	1.33731238172517e-15	Constitutive	+;ENSG00000118004;COLEC11;protein_coding	207	0.102437486916413	0.0239574874445359	ENSG00000118004	0.0488529661941688	9.60669452381479e-05	9.60669452381479e-05
cg19893751	chr2	45029285	0.536875559401662	0.356074814510756	0.133936224108508	0.249473498584621	5.82914573331358e-19	0.64447014976349	0.463669404872584	0.151187705413695	0.234592254535262	1.74460311594321e-18	1.97664435348017e-16	6.46981491681691e-16	Constitutive	+;ENSG00000138083;SIX3;protein_coding	139556	0.135813931576378	0.00269734653082562	ENSG00000138083	0.987407152163614	1.90511436571364e-18	1.90511436571364e-18
cg19978312	chr5	179634688	0.687655626809089	0.305189930443682	0.122773191265805	0.178538772140215	1.24086020660225e-17	0.694125771784615	0.311660075419209	0.159423191072706	0.229674790294595	6.79027813649963e-15	9.32918180956572e-16	2.19380986225037e-13	Constitutive	-;ENSG00000050748;MAPK9;protein_coding	25455	0.194473492947212	1.63858515277616e-05	ENSG00000050748	0.0516526036823947	2.00089181914065e-36	2.00089181914065e-36
cg20019985	chr11	32008961	0.495484272903262	0.329119363531143	0.0821478391537596	0.165793030467787	1.16892918308369e-19	0.513813527768336	0.347448618396217	0.112048825261019	0.218072937370265	1.51647478457373e-17	1.88035537081088e-16	2.0854950887229e-15	Constitutive	+;ENSG00000049449;RCN1;protein_coding	103659	0.0606541623512065	0.18183354661035	ENSG00000049449	0.295861978738133	2.00089181914065e-36	2.00089181914065e-36
cg20039443	chr20	50108912	0.579813902985046	0.305072779634546	0.136016132589015	0.234585841920599	1.34937919397162e-17	0.58887057889518	0.31412945554468	0.183518623535243	0.311645088262951	1.72577331450313e-13	9.87147895198322e-16	3.48467197455356e-12	Hot	-;ENSG00000054793;ATP9A;protein_coding	104140	-0.0075191585525561	0.868630529079534	ENSG00000054793	0.124657630285739	2.02161137001079e-36	2.02161137001079e-36
cg20192747	chr18	44774846	0.57444403926416	0.303052282138223	0.0750977843487039	0.130731244848325	5.59675487865206e-20	0.61601463516338	0.344622878037442	0.104200107491071	0.169151999876488	1.05222595403604e-18	1.88035537081088e-16	5.44771075144161e-16	Constitutive	-;ENSG00000215474;SKOR2;protein_coding	42306	-0.0118312195626233	0.794739180691285	ENSG00000215474	6.3201802485138	6.3322597880119e-50	6.3322597880119e-50
cg20260127	chr7	56355681	0.536409521339646	0.305991313076864	0.102207747175414	0.19054051635802	3.30068823819251e-19	0.553499718133415	0.323081509870634	0.146401266140321	0.264501067198435	8.52154000584565e-16	1.88035537081088e-16	4.03332187191116e-14	Hot	-;ENSG00000185290;NUPR2;protein_coding	173307	-0.27985571583187	3.3954712559207e-10	ENSG00000185290	-0.0551642883073828	0.370098770695809	0.370098770695809
cg20300343	chr1	149719461	0.555007664171266	0.38129146488015	0.11251089231914	0.202719529084595	8.0785185467114e-19	0.570858088335031	0.397141889043915	0.126258576689775	0.221173316573339	4.63362032054086e-18	2.10778553900082e-16	1.01899768587175e-15	Constitutive	+;ENSG00000150337;FCGR1A;protein_coding	34760	-0.179745549228392	6.93432619503071e-05	ENSG00000150337	-0.563469470638968	4.17658893115983e-27	4.17658893115983e-27
cg20699586	chr1	227748719	0.754939637703329	0.423685902810704	0.0924317988157132	0.122436012363728	1.55968929984756e-19	0.818780107173005	0.48752637228038	0.0785168142058945	0.0958948727723599	1.12415851831826e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000181450;ZNF678;protein_coding	2525	0.347408855259007	4.01494271101845e-15	ENSG00000181450	0.434822710621335	1.24602976849523e-29	1.24602976849523e-29
cg20744163	chr10	80999841	0.803629498636962	0.378182177112368	0.143406959138729	0.178449097976072	1.24086020660225e-17	0.79030799515768	0.364860673633086	0.196420674139779	0.24853686833902	1.45531929231983e-13	9.32918180956572e-16	3.00647316666311e-12	Constitutive	+;ENSG00000108179;PPIF;protein_coding	107385	0.0913190320092809	0.0442283634797706	ENSG00000108179	0.388244903738373	2.00089181914065e-36	2.00089181914065e-36
cg20779964	chr20	54580070	0.532281775833987	0.328661823954456	0.08039555645258	0.151039468384231	8.75211607304642e-20	0.57192241684297	0.368302464963439	0.110738658416601	0.193625315524231	1.88154958356835e-18	1.88035537081088e-16	6.67756214888887e-16	Constitutive	-;ENSG00000054803;CBLN4;protein_coding	7657	-0.166947103631396	0.00021823433983628	ENSG00000054803	-0.792455332109704	7.55449730800144e-18	7.55449730800144e-18
cg20785796	chr2	200326721	0.607384470356835	0.33295284944421	0.105093501007268	0.173026322101265	8.94943225065773e-20	0.705552564388395	0.43112094347577	0.109038153671037	0.154542920222473	1.28043196065342e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000119042;SATB2;protein_coding	192498	0.212367684265904	2.44735680434343e-06	ENSG00000119042	1.08296025460816	0.655920021420411	0.655920021420411
cg20906291	chr6	10382103	0.653404291934342	0.303007921625186	0.0734579223888079	0.112423385177564	1.222039075289e-19	0.718523374974855	0.368127004665699	0.0724456992969048	0.100825807232006	1.18426665557335e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000137203;TFAP2A;protein_coding	11316	0.205313144950591	5.28195422656376e-06	ENSG00000137203	2.8397958598769	8.69241211061826e-10	8.69241211061826e-10
cg20974609	chr7	27181671	0.632749852734435	0.30745058873331	0.126358875851019	0.199697993298548	1.51262903729901e-18	0.600330786576275	0.27503152257515	0.175061861245611	0.291609001503987	4.54497861986954e-14	2.69743097549677e-16	1.10280399257406e-12	Hot	-;ENSG00000106004;HOXA5;protein_coding	1000	-0.224221355079333	6.33773691787055e-07	ENSG00000106004	-0.734589390416624	9.10102038240823e-33	9.10102038240823e-33
cg20981848	chr20	11899258	0.601012686715908	0.322639443376846	0.131471203640422	0.218749464938612	9.64379930132397e-18	0.646029597247183	0.36765635390812	0.153938015581582	0.238283224541928	7.33575419842622e-17	7.84467317781655e-16	6.15949859359695e-15	Constitutive	+;ENSG00000132640;BTBD3;protein_coding	27887	-0.0738130949030135	0.104091053860136	ENSG00000132640	-0.184468160828321	2.24090081785873e-36	2.24090081785873e-36
cg21158087	chr17	58216415	0.493494064885017	0.334369875644086	0.096550878505586	0.195647496851015	2.27083107975492e-19	0.534330501940827	0.375206312699896	0.121749670983213	0.227854615338234	1.61750840560856e-18	1.88035537081088e-16	6.26235060280894e-16	Constitutive	+;ENSG00000167434;CA4;protein_coding	10888	-0.270895914650424	1.27508856769304e-09	ENSG00000167434	-2.53909744474402	0.339637051764523	0.339637051764523
cg21179088	chr7	54612333	0.5806967953827	0.349915249295794	0.129567382924849	0.223123984762925	2.17284543494682e-19	0.62505813367666	0.394276587589754	0.157545469634902	0.252049307331147	1.02348240671846e-17	1.88035537081088e-16	1.6319064388766e-15	Hot	+;ENSG00000170419;VSTM2A;protein_coding	2315	-0.0967999652710448	0.0328827492266712	ENSG00000170419	0.428857103336092	1.70246683479926e-48	1.70246683479926e-48
cg21334513	chr6	30095248	0.626297072223869	0.317956572417244	0.12596158458592	0.201121145495145	6.32391687291137e-18	0.65153051886585	0.343190019059225	0.174278021805471	0.267490189268256	5.93382414274e-15	5.9128473471899e-16	1.96093455076706e-13	Hot	+;ENSG00000204614;TRIM40;protein_coding	8653	-0.0529930439956426	0.243588410124581	ENSG00000204614	1.87038942910111	1.67325437053239e-35	1.67325437053239e-35
cg21355828	chr7	149389814	0.568805055142924	0.334231466999018	0.102699985357534	0.180553925161106	1.52552237638966e-19	0.614050497035542	0.379476908891636	0.145937806453571	0.237664177715214	2.71237305781141e-16	1.88035537081088e-16	1.624245592897e-14	Constitutive	+;ENSG00000133619;KRBA1;protein_coding	22058	0.0972107949097301	0.0321788951650978	ENSG00000133619	0.162721537484276	2.08295140345855e-30	2.08295140345855e-30
cg21493516	chr12	54446033	0.590096670750418	0.304292888571105	0.114225309110283	0.193570502550073	9.40323423988468e-19	0.63330506391686	0.347501281737548	0.172668823462942	0.272647154271942	3.95002646243933e-16	2.22611594095632e-16	2.18837212315853e-14	Hot	+;ENSG00000172789;HOXC5;protein_coding	19199	0.262647877202387	4.13272245245399e-09	ENSG00000172789	1.78569185154829	2.47049212499952e-32	2.47049212499952e-32
cg21862081	chr14	77769687	0.416444204552629	-0.308703714977778	0.102300860989593	0.24565322285969	2.8301787328475e-19	0.374939121911235	-0.350208797619171	0.117983505126445	0.314673764970242	1.61750840560856e-18	1.88035537081088e-16	6.26235060280894e-16	Hot	+;ENSG00000100577;GSTZ1;protein_coding	17652	-0.111167143490718	0.0142421944433874	ENSG00000100577	0.413848163336397	8.0738655476554e-36	8.0738655476554e-36
cg21908886	chr1	166039444	0.414741113358848	-0.314234782245621	0.0957852007918537	0.230951785840863	1.09351310469865e-19	0.34080030575634	-0.388175589848129	0.116275624150141	0.341184037062673	2.26494548216619e-19	1.88035537081088e-16	4.46906785933953e-16	Hot	-;ENSG00000188859;FAM78B;protein_coding	12781	0.361057757518309	1.95241150205267e-16	ENSG00000188859	0.579121933274305	0.00257066994939801	0.00257066994939801
cg22167515	chr1	91192466	0.468108647748907	0.392699555648363	0.122755451824151	0.26223709477377	5.59675487865206e-20	0.568581306195925	0.493172214095381	0.136883890902535	0.240746379472714	1.74853193611241e-19	1.88035537081088e-16	4.46906785933953e-16	Cold	-;ENSG00000143032;BARHL2;protein_coding	15370	0.133823915950326	0.00311745873455855	ENSG00000143032	4.62961784727531	3.27043935908459e-48	3.27043935908459e-48
cg22274539	chr12	103696209	0.513448939925468	0.3594357245906	0.113018759488665	0.220116842592119	1.39609631211076e-19	0.570891534564605	0.416878319229736	0.157559017204786	0.275987657313836	1.02348240671846e-17	1.88035537081088e-16	1.6319064388766e-15	Hot	-;ENSG00000179088;C12orf42;protein_coding	64840	0.423216708449843	1.53243915158221e-22	ENSG00000179088	2.87873915631468	9.13429474054918e-27	9.13429474054918e-27
cg22367191	chr6	10425648	0.510233876522401	0.347649938365432	0.120853220361413	0.236858479850676	1.94578485132358e-19	0.566993625497099	0.40440968734013	0.161100374316723	0.284130838641231	2.03386272668661e-17	1.88035537081088e-16	2.49625609186592e-15	Hot	-;ENSG00000137203;TFAP2A;protein_coding	32229	0.206684997408764	4.55722932219746e-06	ENSG00000137203	2.8397958598769	2.98600144457458e-16	2.98600144457458e-16
cg22400703	chr2	68545995	0.621679759913696	0.343296180114102	0.11494796789995	0.184899003171516	4.48555320865157e-19	0.65111321611056	0.372729636310966	0.145514851646822	0.223486251002642	1.75646911883743e-17	1.89347734659194e-16	2.26604541222263e-15	Constitutive	-;ENSG00000119865;CNRIP1;protein_coding	34692	-0.502439577676846	0	ENSG00000119865	-0.76621959007661	4.5081186041089e-32	4.5081186041089e-32
cg22438763	chr1	47900256	0.578812021424072	0.407225330511006	0.136184801459736	0.23528329823675	6.35995526551236e-19	0.585429446446957	0.413842755533892	0.187239228146114	0.319832268913857	5.47924252098791e-16	2.00186855286045e-16	2.83196683945593e-14	Hot	+;ENSG00000186564;FOXD2;protein_coding	3460	0.238028318827376	1.1960978589465e-07	ENSG00000186564	1.14541741363665	0.976994527185424	0.976994527185424
cg22488797	chr5	134363324	0.446609093036384	0.331014912023043	0.107645816161756	0.241029163624723	1.86167385835398e-19	0.540489452485529	0.424895271472189	0.124276212901142	0.22993272547621	1.46217070290354e-18	1.88035537081088e-16	6.00118797352841e-16	Constitutive	-;ENSG00000069011;PITX1;protein_coding	100	0.347783624066639	3.72034359086854e-15	ENSG00000069011	3.11052478583747	1.03206312222811e-14	1.03206312222811e-14
cg22489321	chr13	100643388	0.500300783036641	0.301364023695735	0.10758398473567	0.215038609539396	6.4999506620846e-19	0.539304986431975	0.340368227091068	0.141670838871388	0.262691505614807	1.34143367524043e-17	2.00186855286045e-16	1.92917548505484e-15	Hot	+;ENSG00000043355;ZIC2;protein_coding	9350	0.352795485428671	1.08624339931442e-15	ENSG00000043355	4.55180923454638	2.61513458433469e-05	2.61513458433469e-05
cg22524061	chr8	99959430	0.716081585830933	0.344582940380339	0.149204983100765	0.208363105619633	1.35933768864628e-16	0.792186989465172	0.420688344014578	0.145625009165709	0.183826560019655	1.02348240671846e-17	5.4147247475982e-15	1.6319064388766e-15	Constitutive	+;ENSG00000164920;OSR2;protein_coding	2799	0.0369724325396545	0.415939449438055	ENSG00000164920	0.808591425627292	1.15332479048441e-07	1.15332479048441e-07
cg22620090	chr6	105400993	0.688043501900422	0.451782036741109	0.16476503096181	0.239468915129229	1.047866024643e-18	0.784663894529132	0.548402429369819	0.147346249902603	0.187782630155327	1.05222595403604e-18	2.29421258734234e-16	5.44771075144161e-16	Constitutive	+;ENSG00000187772;LIN28B;protein_coding	16502	0.137072972973464	0.00245889607580394	ENSG00000187772	7.98729617002111	2.94463823299605e-35	2.94463823299605e-35
cg22620221	chr7	153584416	0.50007838341289	0.360269124574509	0.102200032974813	0.204368027822614	1.09351310469865e-19	0.542690469108823	0.402881210270442	0.140903308237125	0.259638442643941	3.70244548229729e-18	1.88035537081088e-16	9.17078842993169e-16	Hot	+;ENSG00000130226;DPP6;protein_coding	234	-0.304896095756025	6.48977466582545e-12	ENSG00000130226	-2.89150927923774	1.16885899757748e-34	1.16885899757748e-34
cg22694818	chr1	75595970	0.5487301666533	0.312799663971237	0.0819330811893354	0.149313972820274	9.56814248694269e-20	0.589342878973025	0.353412376290962	0.125832659146511	0.213513497211987	1.02348240671846e-17	1.88035537081088e-16	1.6319064388766e-15	Constitutive	+;ENSG00000162624;LHX8;protein_coding	1851	0.191614541678752	2.11101842668038e-05	ENSG00000162624	5.17741331959539	2.72159102733027e-35	2.72159102733027e-35
cg22795586	chr1	170629555	0.625649196356907	0.389449706803126	0.134438302674269	0.214878087364437	6.35995526551236e-19	0.70960401281145	0.473404523257669	0.153349608643174	0.216105892687392	4.63362032054086e-18	2.00186855286045e-16	1.01899768587175e-15	Constitutive	+;ENSG00000116132;PRRX1;protein_coding	2314	-0.0465865853151782	0.305279115614551	ENSG00000116132	0.317152722784764	5.66816709990499e-35	5.66816709990499e-35
cg22797031	chr1	170630070	0.628966161697012	0.443405621203815	0.148101330517439	0.235467882910977	3.37392919056796e-19	0.735656095197173	0.550095554703976	0.152841207203915	0.207761762869579	7.95695792107438e-19	1.88035537081088e-16	4.97862960349183e-16	Constitutive	+;ENSG00000116132;PRRX1;protein_coding	1799	-0.106079487052835	0.01936528585913	ENSG00000116132	0.317152722784764	9.1916327117452e-35	9.1916327117452e-35
cg23079252	chr6	30095199	0.674700242479629	0.332038753304379	0.128460794576902	0.190396840684077	6.59716873707494e-18	0.695350198199175	0.352688709023925	0.178280104998294	0.256388946835717	2.11146838744592e-14	6.08077178461621e-16	5.71540956037294e-13	Hot	+;ENSG00000204614;TRIM40;protein_coding	8702	-0.0550661688118623	0.22560821256605	ENSG00000204614	1.87038942910111	1.03676476024623e-35	1.03676476024623e-35
